"Site","Latitude","Longitude","Year","Date","Transect","Depth_ft","Classcode","Amount","Stipes","Distance"
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,3,31,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,3,31,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,3,31,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,3,31,"Woody Kelp",50,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,4,14.5,"Acid Weed",6,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,4,14.5,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,4,14.5,"Bull Kelp",32,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,4,14.5,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,4,14.5,"Five-Ribbed Kelp",28,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,4,14.5,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,4,14.5,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,4,14.5,"Sugar Kelp",50,NA,8
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,4,14.5,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,4,14.5,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,4,14.5,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,4,14.5,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,4,14.5,"Woody Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,5,17.5,"Acid Weed",11,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,5,17.5,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,5,17.5,"Bull Kelp",48,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,5,17.5,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,5,17.5,"Five-Ribbed Kelp",19,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,5,17.5,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,5,17.5,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,5,17.5,"Sugar Kelp",53,NA,9.2
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,5,17.5,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,5,17.5,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,5,17.5,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,5,17.5,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,5,17.5,"Woody Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,6,19,"Acid Weed",20,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,6,19,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,6,19,"Bull Kelp",25,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,6,19,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,6,19,"Five-Ribbed Kelp",12,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,6,19,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,6,19,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,6,19,"Sugar Kelp",50,NA,11.2
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,6,19,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,6,19,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,6,19,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,6,19,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2022,2022-10-01,6,19,"Woody Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,1,30,"Acid Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,1,30,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,1,30,"Bull Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,1,30,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,1,30,"Five-Ribbed Kelp",12,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,1,30,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,1,30,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,1,30,"Sugar Kelp",9,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,1,30,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,1,30,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,1,30,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,1,30,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,1,30,"Woody Kelp",69,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,2,26.5,"Acid Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,2,26.5,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,2,26.5,"Bull Kelp",9,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,2,26.5,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,2,26.5,"Five-Ribbed Kelp",14,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,2,26.5,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,2,26.5,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,2,26.5,"Sugar Kelp",11,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,2,26.5,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,2,26.5,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,2,26.5,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,2,26.5,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,2,26.5,"Woody Kelp",50,NA,22.6
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,3,31.5,"Acid Weed",1,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,3,31.5,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,3,31.5,"Bull Kelp",1,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,3,31.5,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,3,31.5,"Five-Ribbed Kelp",32,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,3,31.5,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,3,31.5,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,3,31.5,"Sugar Kelp",12,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,3,31.5,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,3,31.5,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,3,31.5,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,3,31.5,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,3,31.5,"Woody Kelp",51,NA,18.4
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,4,24,"Acid Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,4,24,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,4,24,"Bull Kelp",1,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,4,24,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,4,24,"Five-Ribbed Kelp",20,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,4,24,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,4,24,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,4,24,"Sugar Kelp",35,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,4,24,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,4,24,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,4,24,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,4,24,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,4,24,"Woody Kelp",50,NA,18
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,5,22,"Acid Weed",3,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,5,22,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,5,22,"Bull Kelp",2,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,5,22,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,5,22,"Five-Ribbed Kelp",17,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,5,22,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,5,22,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,5,22,"Sugar Kelp",29,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,5,22,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,5,22,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,5,22,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,5,22,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,5,22,"Woody Kelp",14,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,6,17,"Acid Weed",44,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,6,17,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,6,17,"Bull Kelp",38,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,6,17,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,6,17,"Five-Ribbed Kelp",47,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,6,17,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,6,17,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,6,17,"Sugar Kelp",51,NA,5.4
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,6,17,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,6,17,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,6,17,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,6,17,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2023,2023-09-30,6,17,"Woody Kelp",2,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,1,26.5,"Acid Weed",10,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,1,26.5,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,1,26.5,"Bull Kelp",13,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,1,26.5,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,1,26.5,"Five-Ribbed Kelp",50,NA,10.4
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,1,26.5,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,1,26.5,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,1,26.5,"Sugar Kelp",3,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,1,26.5,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,1,26.5,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,1,26.5,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,1,26.5,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,1,26.5,"Woody Kelp",50,NA,27.7
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,2,27.5,"Acid Weed",35,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,2,27.5,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,2,27.5,"Bull Kelp",28,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,2,27.5,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,2,27.5,"Five-Ribbed Kelp",50,NA,6.5
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,2,27.5,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,2,27.5,"Sieve Kelp",1,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,2,27.5,"Sugar Kelp",40,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,2,27.5,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,2,27.5,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,2,27.5,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,2,27.5,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,2,27.5,"Woody Kelp",25,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,3,24.5,"Acid Weed",5,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,3,24.5,"Broad-Ribbed Kelp",2,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,3,24.5,"Bull Kelp",13,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,3,24.5,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,3,24.5,"Five-Ribbed Kelp",6,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,3,24.5,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,3,24.5,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,3,24.5,"Sugar Kelp",3,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,3,24.5,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,3,24.5,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,3,24.5,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,3,24.5,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,3,24.5,"Woody Kelp",52,NA,16.7
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,4,18,"Acid Weed",9,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,4,18,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,4,18,"Bull Kelp",72,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,4,18,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,4,18,"Five-Ribbed Kelp",43,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,4,18,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,4,18,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,4,18,"Sugar Kelp",53,NA,21.5
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,4,18,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,4,18,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,4,18,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,4,18,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,4,18,"Woody Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,5,19.5,"Acid Weed",13,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,5,19.5,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,5,19.5,"Bull Kelp",93,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,5,19.5,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,5,19.5,"Five-Ribbed Kelp",31,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,5,19.5,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,5,19.5,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,5,19.5,"Sugar Kelp",47,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,5,19.5,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,5,19.5,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,5,19.5,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,5,19.5,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,5,19.5,"Woody Kelp",16,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,6,15.5,"Acid Weed",39,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,6,15.5,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,6,15.5,"Bull Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,6,15.5,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,6,15.5,"Five-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,6,15.5,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,6,15.5,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,6,15.5,"Sugar Kelp",15,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,6,15.5,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,6,15.5,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,6,15.5,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,6,15.5,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2024,2024-07-12,6,15.5,"Woody Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,1,23,"Acid Weed",32,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,1,23,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,1,23,"Bull Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,1,23,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,1,23,"Five-Ribbed Kelp",50,NA,22
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,1,23,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,1,23,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,1,23,"Sugar Kelp",53,NA,18.1
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,1,23,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,1,23,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,1,23,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,1,23,"Wire Weed",2,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,1,23,"Woody Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,2,22.5,"Acid Weed",22,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,2,22.5,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,2,22.5,"Bull Kelp",8,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,2,22.5,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,2,22.5,"Five-Ribbed Kelp",36,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,2,22.5,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,2,22.5,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,2,22.5,"Sugar Kelp",35,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,2,22.5,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,2,22.5,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,2,22.5,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,2,22.5,"Wire Weed",4,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,2,22.5,"Woody Kelp",67,NA,17.2
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,3,21,"Acid Weed",19,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,3,21,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,3,21,"Bull Kelp",20,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,3,21,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,3,21,"Five-Ribbed Kelp",51,NA,22
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,3,21,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,3,21,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,3,21,"Sugar Kelp",50,NA,23.5
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,3,21,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,3,21,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,3,21,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,3,21,"Wire Weed",16,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,3,21,"Woody Kelp",2,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,4,4.5,"Acid Weed",18,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,4,4.5,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,4,4.5,"Bull Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,4,4.5,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,4,4.5,"Five-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,4,4.5,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,4,4.5,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,4,4.5,"Sugar Kelp",55,NA,23
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,4,4.5,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,4,4.5,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,4,4.5,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,4,4.5,"Wire Weed",8,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,4,4.5,"Woody Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,5,1.5,"Acid Weed",1,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,5,1.5,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,5,1.5,"Bull Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,5,1.5,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,5,1.5,"Five-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,5,1.5,"Giant Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,5,1.5,"Sieve Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,5,1.5,"Sugar Kelp",23,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,5,1.5,"Three-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,5,1.5,"Torn Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,5,1.5,"Winged Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,5,1.5,"Wire Weed",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,5,1.5,"Woody Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,6,11.5,"Acid Weed",26,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,6,11.5,"Broad-Ribbed Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,6,11.5,"Bull Kelp",0,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,6,11.5,"Feather Boa Kelp",0,0,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,6,11.5,"Five-Ribbed Kelp",2,NA,30
"Blake Island South",47.53049,-122.49498,2025,2025-07-18,6,11.5,"Giant Kelp",0,0,30
