"key","basin","basin_id","site","site_id","transect","depth_zone","latitude","longitude","year","date","depth_ft","acid_weed","broad-ribbed_kelp","bull_kelp","five-ribbed_kelp","sieve_kelp","sugar_kelp","three-ribbed_kelp","torn_kelp","winged_kelp","wire_weed","woody_kelp","giant_kelp_n","giant_kelp_stipe","feather_boa_n","feather_boa_stipe"
"5_27_2_25","Admiralty_Inlet",5,"Foulweather_Bluff",27,2,"offshore",47.941083,-122.6012,2025,"9/25/2025",22,3,0,8,7,0,26,0,0,0,0,6,0,0,0,0
"5_27_3_25","Admiralty_Inlet",5,"Foulweather_Bluff",27,3,"offshore",47.941083,-122.6012,2025,"9/25/2025",25,0,0,12,14,0,22,0,0,0,0,8,0,0,0,0
"5_27_4_25","Admiralty_Inlet",5,"Foulweather_Bluff",27,4,"inshore",47.941083,-122.6012,2025,"9/25/2025",19.5,5,0,3,2,3,35,0,0,0,0,4,0,0,0,0
"5_27_5_25","Admiralty_Inlet",5,"Foulweather_Bluff",27,5,"inshore",47.941083,-122.6012,2025,"9/25/2025",16,33,0,5,12,7,21,0,0,0,0,8,0,0,0,0
"5_27_6_25","Admiralty_Inlet",5,"Foulweather_Bluff",27,6,"inshore",47.941083,-122.6012,2025,"9/25/2025",15,7,0,5,19,0,27,0,0,0,0,3,0,0,0,0
"4_28_1_24","Northern_Coast",4,"Rock_305",28,1,"offshore",47.95185,-124.6698,2024,"8/5/2024",9,0,0,0,0,0,0,0,27,0,0,23,0,0,0,0
"4_28_2_24","Northern_Coast",4,"Rock_305",28,2,"offshore",47.95185,-124.6698,2024,"8/5/2024",14,0,0,3,0,0,11,0,12,0,0,38,0,0,0,0
"4_28_3_24","Northern_Coast",4,"Rock_305",28,3,"offshore",47.95185,-124.6698,2024,"8/5/2024",19.5,0,0,0,0,0,0,0,43,1,0,12,0,0,0,0
"4_28_4_24","Northern_Coast",4,"Rock_305",28,4,"inshore",47.95185,-124.6698,2024,"8/5/2024",14.5,0,0,0,0,0,0,0,18,0,0,23,0,0,0,0
"4_28_5_24","Northern_Coast",4,"Rock_305",28,5,"inshore",47.95185,-124.6698,2024,"8/5/2024",14,0,1,1,0,0,0,0,11,0,0,2,0,0,0,0
"4_28_6_24","Northern_Coast",4,"Rock_305",28,6,"inshore",47.95185,-124.6698,2024,"8/5/2024",15,0,0,0,0,0,6,0,26,0,0,23,0,0,0,0
"6_29_1_22","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,1,"offshore",48.003363,-122.301536,2022,"10/28/2022",14,0,0,4,2,0,195,0,0,0,0,0,0,0,0,0
"6_29_2_22","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,2,"offshore",48.003363,-122.301536,2022,"10/28/2022",14,0,0,4,0,0,28,0,0,0,0,0,0,0,0,0
"6_29_3_22","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,3,"offshore",48.003363,-122.301536,2022,"10/28/2022",17,0,0,18,4,0,61,0,0,0,0,0,0,0,0,0
"6_29_4_22","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,4,"inshore",48.003363,-122.301536,2022,"10/28/2022",13,0,0,3,6,0,34,0,0,0,0,0,0,0,0,0
"6_29_5_22","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,5,"inshore",48.003363,-122.301536,2022,"10/28/2022",9.5,0,0,48,0,0,263,0,0,0,0,0,0,0,0,0
"6_29_6_22","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,6,"inshore",48.003363,-122.301536,2022,"10/28/2022",8.5,0,0,45,0,0,99,0,0,0,0,0,0,0,0,0
"6_29_1_23","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,1,"offshore",48.003363,-122.301536,2023,"10/20/2023",22,0,0,4,0,0,115,0,0,0,0,0,0,0,0,0
"6_29_2_23","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,2,"offshore",48.003363,-122.301536,2023,"10/20/2023",23,0,0,6,0,0,62,0,0,0,0,0,0,0,0,0
"6_29_3_23","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,3,"offshore",48.003363,-122.301536,2023,"10/20/2023",25,0,0,2,0,0,53,0,0,0,0,0,0,0,0,0
"6_29_4_23","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,4,"inshore",48.003363,-122.301536,2023,"10/20/2023",12.5,0,0,33,0,0,111,0,0,0,0,0,0,0,0,0
"6_29_5_23","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,5,"inshore",48.003363,-122.301536,2023,"10/20/2023",13.5,0,0,55,0,0,144,0,0,0,0,0,0,0,0,0
"6_29_6_23","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,6,"inshore",48.003363,-122.301536,2023,"10/20/2023",12.5,0,0,43,1,0,251,0,0,0,0,0,0,0,0,0
"6_29_1_24","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,1,"offshore",48.003363,-122.301536,2024,"10/10/2024",16.5,0,0,99,34,0,111,0,0,0,0,0,0,0,0,0
"6_29_2_24","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,2,"offshore",48.003363,-122.301536,2024,"10/10/2024",18,2,0,28,22,0,54,0,0,0,0,0,0,0,0,0
"6_29_3_24","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,3,"offshore",48.003363,-122.301536,2024,"10/10/2024",18,0,0,42,17,0,173,0,0,0,0,0,0,0,0,0
"6_29_4_24","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,4,"inshore",48.003363,-122.301536,2024,"10/10/2024",14,0,0,38,4,0,76,0,0,0,0,0,0,0,0,0
"6_29_5_24","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,5,"inshore",48.003363,-122.301536,2024,"10/10/2024",12.5,0,0,96,15,0,101,0,0,0,0,0,0,0,0,0
"6_29_6_24","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,6,"inshore",48.003363,-122.301536,2024,"10/10/2024",13.5,0,0,93,9,0,283,0,0,0,0,0,0,0,0,0
"6_29_1_25","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,1,"offshore",48.003363,-122.301536,2025,"10/10/2025",19.5,0,0,19,0,0,78,0,0,0,0,0,0,0,0,0
"6_29_2_25","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,2,"offshore",48.003363,-122.301536,2025,"10/10/2025",20,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0
"6_29_3_25","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,3,"offshore",48.003363,-122.301536,2025,"10/10/2025",20,0,0,9,3,0,34,0,0,0,0,0,0,0,0,0
"6_29_4_25","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,4,"inshore",48.003363,-122.301536,2025,"10/10/2025",9.5,0,0,51,0,0,49,0,0,0,0,0,0,0,0,0
"6_29_5_25","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,5,"inshore",48.003363,-122.301536,2025,"10/10/2025",10,0,0,280,0,0,198,0,0,0,0,0,0,0,0,0
"6_29_6_25","Saratoga/Whidbey_Basin",6,"South_Hat_Island",29,6,"inshore",48.003363,-122.301536,2025,"10/10/2025",10,0,0,83,0,0,75,0,0,0,4,0,0,0,0,0
"7_30_1_23","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,1,"offshore",48.118525,-123.315716,2023,"8/4/2023",41,33,5,0,8,7,24,0,0,0,0,3,0,0,0,0
"7_30_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,2,"offshore",48.118525,-123.315716,2023,"8/4/2023",40.5,174,1,1,4,2,10,0,0,0,0,0,0,0,0,0
"7_30_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,3,"offshore",48.118525,-123.315716,2023,"8/4/2023",39.5,120,2,0,11,1,18,0,0,0,0,2,0,0,0,0
"7_30_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,4,"inshore",48.118525,-123.315716,2023,"8/4/2023",19.5,7,62,3,17,0,30,0,0,0,0,366,0,0,0,0
"7_30_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,5,"inshore",48.118525,-123.315716,2023,"8/4/2023",21.5,13,21,0,1,0,31,0,0,1,0,203,0,0,0,0
"7_30_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,6,"inshore",48.118525,-123.315716,2023,"8/4/2023",20.5,0,14,1,0,0,8,0,0,0,0,161,0,0,0,0
"7_30_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,1,"offshore",48.118525,-123.315716,2024,"7/28/2024",42,63,0,3,98,0,0,0,0,0,0,0,0,0,0,0
"7_30_2_24","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,2,"offshore",48.118525,-123.315716,2024,"7/28/2024",43,46,0,2,28,2,0,0,0,0,0,0,0,0,0,0
"7_30_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,3,"offshore",48.118525,-123.315716,2024,"7/28/2024",45.5,44,0,0,21,2,0,0,0,0,0,0,0,0,0,0
"7_30_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,4,"inshore",48.118525,-123.315716,2024,"7/28/2024",19,0,27,2,2,0,0,0,1,0,0,261,0,0,0,0
"7_30_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,5,"inshore",48.118525,-123.315716,2024,"7/28/2024",22,0,413,36,4,0,8,0,0,0,0,400,0,0,0,0
"7_30_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,6,"inshore",48.118525,-123.315716,2024,"7/28/2024",24.5,8,63,7,18,0,123,0,0,7,0,38,0,0,0,0
"7_30_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,1,"offshore",48.118525,-123.315716,2025,"8/16/2025",42,19,0,0,22,22,17,0,1,0,0,1,0,0,0,0
"7_30_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,2,"offshore",48.118525,-123.315716,2025,"8/16/2025",40,7,1,0,31,12,8,0,0,0,0,0,0,0,0,0
"7_30_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,3,"offshore",48.118525,-123.315716,2025,"8/16/2025",42,25,0,0,82,6,2,0,0,0,0,0,0,0,0,0
"7_30_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,4,"inshore",48.118525,-123.315716,2025,"8/16/2025",23,1,98,0,20,0,22,0,0,1,0,105,0,0,0,0
"7_30_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,5,"inshore",48.118525,-123.315716,2025,"8/16/2025",21.5,0,8,1,0,0,2,0,0,0,0,120,0,0,0,0
"7_30_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"Green_Point",30,6,"inshore",48.118525,-123.315716,2025,"8/16/2025",19,0,14,7,1,0,2,0,0,0,0,504,0,0,0,0
"6_31_1_21","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,1,"offshore",48.11942,-122.48704,2021,"10/14/2021",19.5,0,0,5,0,0,57,0,0,0,0,0,0,0,0,0
"6_31_2_21","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,2,"offshore",48.11942,-122.48704,2021,"10/14/2021",19.5,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0
"6_31_3_21","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,3,"offshore",48.11942,-122.48704,2021,"10/14/2021",19.5,0,0,110,10,0,16,0,0,0,0,0,0,0,0,0
"6_31_4_21","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,4,"inshore",48.11942,-122.48704,2021,"10/14/2021",14,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0
"6_31_5_21","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,5,"inshore",48.11942,-122.48704,2021,"10/14/2021",14,0,0,6,0,0,64,0,0,0,0,0,0,0,0,0
"6_31_6_21","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,6,"inshore",48.11942,-122.48704,2021,"10/14/2021",13,0,0,18,0,0,342,0,0,0,0,0,0,0,0,0
"6_31_1_22","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,1,"offshore",48.11942,-122.48704,2022,"10/22/2022",16,0,0,10,16,0,27,0,0,0,0,0,0,0,0,0
"6_31_2_22","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,2,"offshore",48.11942,-122.48704,2022,"10/22/2022",18.5,0,0,0,17,0,3,0,0,0,0,0,0,0,0,0
"6_31_3_22","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,3,"offshore",48.11942,-122.48704,2022,"10/22/2022",15.5,0,0,0,2,29,5,0,0,0,0,0,0,0,0,0
"6_31_4_22","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,4,"inshore",48.11942,-122.48704,2022,"10/22/2022",8,0,0,5,0,0,257,0,0,0,0,0,0,0,0,0
"6_31_5_22","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,5,"inshore",48.11942,-122.48704,2022,"10/22/2022",10,0,0,8,10,0,70,0,0,0,0,0,0,0,0,0
"6_31_6_22","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,6,"inshore",48.11942,-122.48704,2022,"10/22/2022",5,0,0,0,0,0,140,0,2,0,1,0,0,0,0,0
"6_31_1_23","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,1,"offshore",48.11942,-122.48704,2023,"10/22/2023",19,1,0,40,30,0,34,0,0,0,0,0,0,0,0,0
"6_31_2_23","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,2,"offshore",48.11942,-122.48704,2023,"10/22/2023",18.5,0,0,43,15,0,25,0,0,0,0,0,0,0,0,0
"6_31_3_23","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,3,"offshore",48.11942,-122.48704,2023,"10/22/2023",15,0,0,91,2,2,53,0,0,0,0,0,0,0,0,0
"6_31_4_23","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,4,"inshore",48.11942,-122.48704,2023,"10/22/2023",14.5,2,0,49,3,0,71,0,0,0,0,0,0,0,0,0
"6_31_5_23","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,5,"inshore",48.11942,-122.48704,2023,"10/22/2023",13,0,0,54,3,2,55,0,0,0,0,0,0,0,0,0
"6_31_6_23","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,6,"inshore",48.11942,-122.48704,2023,"10/22/2023",12,1,0,15,0,11,100,0,0,0,0,0,0,0,0,0
"6_31_1_24","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,1,"offshore",48.11942,-122.48704,2024,"10/12/2024",19,0,0,148,13,0,78,0,0,0,0,0,0,0,0,0
"6_31_2_24","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,2,"offshore",48.11942,-122.48704,2024,"10/12/2024",19,5,0,117,3,0,41,0,0,0,0,0,0,0,0,0
"6_31_3_24","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,3,"offshore",48.11942,-122.48704,2024,"10/12/2024",15.5,0,0,135,2,0,111,0,0,0,0,0,0,0,0,0
"6_31_4_24","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,4,"inshore",48.11942,-122.48704,2024,"10/12/2024",11.5,0,0,116,0,0,85,0,0,0,0,0,0,0,0,0
"6_31_5_24","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,5,"inshore",48.11942,-122.48704,2024,"10/12/2024",12,0,0,108,2,0,87,0,0,0,0,0,0,0,0,0
"6_31_6_24","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,6,"inshore",48.11942,-122.48704,2024,"10/12/2024",14.5,0,0,48,1,0,162,0,0,0,0,0,0,0,0,0
"6_31_1_25","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,1,"offshore",48.11942,-122.48704,2025,"10/11/2025",14.5,0,0,94,0,0,39,0,0,0,0,0,0,0,0,0
"6_31_2_25","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,2,"offshore",48.11942,-122.48704,2025,"10/11/2025",11,0,0,32,0,0,7,0,0,0,0,0,0,0,0,0
"6_31_3_25","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,3,"offshore",48.11942,-122.48704,2025,"10/11/2025",13.5,0,0,50,0,0,8,0,0,0,0,0,0,0,0,0
"6_31_4_25","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,4,"inshore",48.11942,-122.48704,2025,"10/11/2025",7,0,0,24,0,0,124,0,0,0,0,0,0,0,0,0
"6_31_5_25","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,5,"inshore",48.11942,-122.48704,2025,"10/11/2025",5,0,0,25,0,0,64,0,0,0,0,0,0,0,0,0
"6_31_6_25","Saratoga/Whidbey_Basin",6,"Lowell_Point",31,6,"inshore",48.11942,-122.48704,2025,"10/11/2025",7.5,0,0,317,0,0,164,0,0,0,0,0,0,0,0,0
"7_32_1_23","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,1,"offshore",48.133602,-122.934924,2023,"7/21/2023",12,6,0,0,19,0,198,0,0,0,0,21,0,0,0,0
"7_32_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,2,"offshore",48.133602,-122.934924,2023,"7/21/2023",12,8,0,0,28,0,87,0,0,3,0,37,0,0,0,0
"7_32_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,3,"offshore",48.133602,-122.934924,2023,"7/21/2023",11,8,1,0,32,0,133,0,0,25,0,29,0,0,0,0
"7_32_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,4,"inshore",48.133602,-122.934924,2023,"7/21/2023",11,0,0,0,11,0,97,0,0,20,0,12,0,0,0,0
"7_32_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,5,"inshore",48.133602,-122.934924,2023,"7/21/2023",9,0,0,0,16,0,193,0,0,31,0,13,0,0,0,0
"7_32_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,6,"inshore",48.133602,-122.934924,2023,"7/21/2023",9.5,0,0,0,35,0,76,0,0,9,0,37,0,0,0,0
"7_32_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,1,"offshore",48.133602,-122.934924,2024,"6/16/2024",8,32,0,0,18,0,89,0,0,42,0,62,0,0,0,0
"7_32_2_24","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,2,"offshore",48.133602,-122.934924,2024,"6/16/2024",8,0,0,0,2,0,122,0,0,30,0,30,0,0,0,0
"7_32_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,3,"offshore",48.133602,-122.934924,2024,"6/16/2024",7.5,3,0,0,1,0,25,0,0,14,0,33,0,0,0,0
"7_32_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,4,"inshore",48.133602,-122.934924,2024,"6/16/2024",8,3,0,0,5,0,414,0,0,41,0,18,0,0,0,0
"7_32_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,5,"inshore",48.133602,-122.934924,2024,"6/16/2024",8.5,35,0,0,6,0,12,0,0,7,0,88,0,0,0,0
"7_32_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,6,"inshore",48.133602,-122.934924,2024,"6/16/2024",8,14,0,0,3,0,27,0,0,24,0,114,0,0,0,0
"7_32_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,1,"offshore",48.133602,-122.934924,2025,"8/1/2025",8.5,12,5,3,6,7,32,0,0,5,5,49,0,0,0,0
"7_32_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,2,"offshore",48.133602,-122.934924,2025,"8/1/2025",8,0,0,0,5,0,44,0,0,37,0,21,0,0,0,0
"7_32_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,3,"offshore",48.133602,-122.934924,2025,"8/1/2025",7.5,11,0,0,11,0,92,1,0,12,0,494,0,0,0,0
"7_32_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,4,"inshore",48.133602,-122.934924,2025,"8/1/2025",9,17,0,0,5,0,61,1,0,30,0,57,0,0,0,0
"7_32_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,5,"inshore",48.133602,-122.934924,2025,"8/1/2025",9,14,0,0,2,0,57,0,0,15,0,135,0,0,0,0
"7_32_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"Dallas_Banks",32,6,"inshore",48.133602,-122.934924,2025,"8/1/2025",9,21,0,0,7,0,137,0,0,12,0,19,0,0,0,0
"7_33_1_22","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,1,"offshore",48.138791,-122.844791,2022,"7/8/2022",25,56,18,28,39,2,9,0,0,0,0,218,0,0,0,0
"7_33_2_22","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,2,"offshore",48.138791,-122.844791,2022,"7/8/2022",22.5,18,43,7,16,10,34,0,2,0,0,414,0,0,0,0
"7_33_3_22","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,3,"offshore",48.138791,-122.844791,2022,"7/8/2022",16.5,205,24,17,3,0,30,0,0,0,0,342,0,0,0,0
"7_33_4_22","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,4,"inshore",48.138791,-122.844791,2022,"7/8/2022",16.5,30,1,32,12,0,13,0,0,0,0,131,0,0,0,0
"7_33_5_22","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,5,"inshore",48.138791,-122.844791,2022,"7/8/2022",11.5,396,4,16,0,0,21,0,0,0,0,420,0,0,0,0
"7_33_6_22","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,6,"inshore",48.138791,-122.844791,2022,"7/8/2022",11,45,3,0,0,0,8,0,0,0,0,306,0,0,0,0
"7_33_1_23","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,1,"offshore",48.138791,-122.844791,2023,"7/22/2023",26.5,0,16,14,17,43,42,0,0,0,0,113,0,0,0,0
"7_33_2_23","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,2,"offshore",48.138791,-122.844791,2023,"7/22/2023",27.5,0,8,4,11,18,46,0,0,0,0,28,0,0,0,0
"7_33_3_23","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,3,"offshore",48.138791,-122.844791,2023,"7/22/2023",22,0,28,16,12,21,57,1,0,0,0,113,0,0,0,0
"7_33_4_23","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,4,"inshore",48.138791,-122.844791,2023,"7/22/2023",16,0,5,21,54,12,43,0,0,0,1,139,0,0,0,0
"7_33_5_23","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,5,"inshore",48.138791,-122.844791,2023,"7/22/2023",19,0,21,15,53,0,121,0,0,0,0,61,0,0,0,0
"7_33_6_23","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,6,"inshore",48.138791,-122.844791,2023,"7/22/2023",15.5,3,3,22,46,0,17,0,0,0,0,179,0,0,0,0
"7_33_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,1,"offshore",48.138791,-122.844791,2024,"6/15/2024",20.5,2,41,71,6,24,80,0,0,0,0,585,0,0,0,0
"7_33_2_24","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,2,"offshore",48.138791,-122.844791,2024,"6/15/2024",21.5,28,21,46,23,11,41,0,0,0,0,97,0,0,0,0
"7_33_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,3,"offshore",48.138791,-122.844791,2024,"6/15/2024",18.5,0,23,99,14,22,195,0,0,0,0,257,0,0,0,0
"7_33_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,4,"inshore",48.138791,-122.844791,2024,"6/15/2024",17.5,372,48,265,57,0,13,0,0,0,0,150,0,0,0,0
"7_33_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,5,"inshore",48.138791,-122.844791,2024,"6/15/2024",17,169,34,136,124,0,24,0,0,0,0,100,0,0,0,0
"7_33_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,6,"inshore",48.138791,-122.844791,2024,"6/15/2024",13.5,106,30,240,115,0,14,0,0,0,0,153,0,0,0,0
"7_33_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,1,"offshore",48.138791,-122.844791,2025,"7/6/2025",16,78,0,76,125,6,35,0,1,17,0,28,0,0,0,0
"7_33_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,2,"offshore",48.138791,-122.844791,2025,"7/6/2025",15.5,74,134,141,170,2,118,0,15,0,0,92,0,0,0,0
"7_33_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,3,"offshore",48.138791,-122.844791,2025,"7/6/2025",16,323,64,121,271,2,57,0,1,0,0,120,0,0,0,0
"7_33_4_25","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,4,"inshore",48.138791,-122.844791,2025,"7/6/2025",9,172,0,86,21,1,76,0,0,0,0,100,0,0,0,0
"7_33_5_25","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,5,"inshore",48.138791,-122.844791,2025,"7/6/2025",10,225,197,334,37,0,16,0,0,0,0,188,0,0,0,0
"7_33_6_25","Eastern_Strait_of_Juan_de_Fuca",7,"McCurdy_Point",33,6,"inshore",48.138791,-122.844791,2025,"7/6/2025",9,225,101,511,119,0,0,0,0,0,0,114,0,0,0,0
"7_34_1_24","Eastern_Strait_of_Juan_de_Fuca",7,"Lower_Elwha",34,1,"offshore",48.13964,-123.585069,2024,"7/27/2024",41,102,0,3,0,10,0,0,0,0,0,0,0,0,0,0
"7_34_2_24","Eastern_Strait_of_Juan_de_Fuca",7,"Lower_Elwha",34,2,"offshore",48.13964,-123.585069,2024,"7/27/2024",38.5,82,0,2,6,3,22,0,0,0,0,0,0,0,0,0
"7_34_3_24","Eastern_Strait_of_Juan_de_Fuca",7,"Lower_Elwha",34,3,"offshore",48.13964,-123.585069,2024,"7/27/2024",39.5,323,0,1,6,21,0,0,0,0,0,0,0,0,0,0
"7_34_4_24","Eastern_Strait_of_Juan_de_Fuca",7,"Lower_Elwha",34,4,"inshore",48.13964,-123.585069,2024,"7/27/2024",24.5,11,0,1,0,0,3,0,0,0,0,0,0,0,0,0
"7_34_5_24","Eastern_Strait_of_Juan_de_Fuca",7,"Lower_Elwha",34,5,"inshore",48.13964,-123.585069,2024,"7/27/2024",21.5,15,6,0,0,0,38,0,0,0,0,28,0,0,0,0
"7_34_6_24","Eastern_Strait_of_Juan_de_Fuca",7,"Lower_Elwha",34,6,"inshore",48.13964,-123.585069,2024,"7/27/2024",22,11,6,1,0,0,5,0,0,0,0,5,0,0,0,0
"7_34_1_25","Eastern_Strait_of_Juan_de_Fuca",7,"Lower_Elwha",34,1,"offshore",48.13964,-123.585069,2025,"8/17/2025",35.5,48,0,9,11,160,4,0,0,1,0,1,0,0,0,0
"7_34_2_25","Eastern_Strait_of_Juan_de_Fuca",7,"Lower_Elwha",34,2,"offshore",48.13964,-123.585069,2025,"8/17/2025",35.5,104,0,27,12,95,19,0,0,0,0,0,0,0,0,0
"7_34_3_25","Eastern_Strait_of_Juan_de_Fuca",7,"Lower_Elwha",34,3,"offshore",48.13964,-123.585069,2025,"8/17/2025",37,26,0,20,4,31,4,0,0,0,0,1,0,0,0,0
