"key","basin","basin_id","site","site_id","transect","depth_zone","latitude","longitude","year","date","depth_ft","ak_acid_weed","ak_broad-ribbed_kelp","ak_bull_kelp","ak_feather_boa_n","ak_feather_boa_stipe","ak_five-ribbed_kelp","ak_giant_kelp_n","ak_giant_kelp_stipe","ak_sieve_kelp","ak_sugar_kelp","ak_three-ribbed_kelp","ak_torn_kelp","ak_winged_kelp","ak_wire_weed","ak_woody_kelp","cv_acid_weed","cv_articulated","cv_brown_algae","cv_crustose","cv_encrusting","cv_green_algae","cv_holdfast","cv_none","cv_red_algae","cv_seagrass","cv_sessile_inverts","mobile_invertebrates","rf_0-10cm","rf_10cm-1m","rf_1m-2m","rf_over_2m","sb_boulder","sb_clay-wa","sb_cobble","sb_cobble-wa","sb_l_boulder-wa","sb_other","sb_pebble-wa","sb_reef","sb_rock","sb_s_boulder-wa","sb_sand","sb_shell_hash-wa","sp_acid_weed","sp_brown_algae","sp_green_algae","sp_mobile_inverts","sp_red_algae","iv_bat_star","iv_blood_star","iv_blue_striped_sun_star","iv_california_sea_cucumber","iv_dawsons_sun_star","iv_dungeness_crab","iv_flat_abalone","iv_giant_pacific_octopus","iv_giant_spined_star","iv_green_crab","iv_green_pallid_urchin","iv_gumboot_chiton","iv_hairy_triton","iv_kelp_crab","iv_kelp_crab_juv","iv_large_anemone","iv_leather_star","iv_masking_crab","iv_mottled_star","iv_ochre_star","iv_orange_cucumber","iv_piddock_clam","iv_pinto_abalone","iv_plumose_anemone","iv_purple_urchin","iv_rainbow_star","iv_red_abalone","iv_red_urchin","iv_rock_crab","iv_rock_scallop","iv_short_spined_star","iv_slender_crab","iv_sunflower_star","fs_black_and_yellow_rockfish","fs_black_rockfish","fs_black_yellowtail_yoy","fs_blue_deacon_yoy","fs_blue_rockfish","fs_bocaccio_yoy","fs_brown_copper_quillback_yoy","fs_brown_rockfish","fs_buffalo_sculpin","fs_cabezon","fs_canary_rockfish","fs_canary_yoy","fs_china_rockfish","fs_copper_rockfish","fs_deacon_rockfish","fs_forage_fish","fs_gopher_rockfish","fs_grass_rockfish","fs_kelp_greenling","fs_kelp_perch","fs_lingcod","fs_pile_perch","fs_puget_sound_rockfish","fs_puget_sound_yoy","fs_quillback_rockfish","fs_red_irish_lord","fs_shiner_perch","fs_spiny_dogfish","fs_spotted_ratfish","fs_striped_perch","fs_vermilion_rockfish","fs_vermillion_yoy","fs_whitespotted_greenling","fs_wolf_eel","fs_yelloweye_rockfish","fs_yelloweye_yoy","fs_yellowtail_rockfish","fs_yoy_rockfish"
"1_2_6_24","South_Puget_Sound",1,"Ketron_Island",2,6,"inshore",47.167661,-122.63057,2024,2024-08-25,6.5,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0.03,0.7,0.03,0,0.23,0,1,0,0,0,0,0,0,0.47,0,0,0.1,0,0,0,0.13,0.3,0,0.57,0.13,0.03,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_2_1_23","South_Puget_Sound",1,"Ketron_Island",2,1,"offshore",47.167661,-122.63057,2023,2023-08-25,12,5,0,0,0,0,3,0,0,0,123,0,0,0,0,0,0,0.23,0,0,0,0.03,0,0.6,0.1,0,0.03,0,1,0,0,0,0,0,0,0.17,0,0,0,0,0.17,0,0.63,0.03,0,0.33,0,0,0.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1_2_2_23","South_Puget_Sound",1,"Ketron_Island",2,2,"offshore",47.167661,-122.63057,2023,2023-08-25,18.5,5,0,0,0,0,10,0,0,0,108,0,0,0,0,0,0,0,0.03,0,0,0,0,0.97,0,0,0,0,1,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.97,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1_2_3_23","South_Puget_Sound",1,"Ketron_Island",2,3,"offshore",47.167661,-122.63057,2023,2023-08-25,18,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.43,0.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_2_4_23","South_Puget_Sound",1,"Ketron_Island",2,4,"inshore",47.167661,-122.63057,2023,2023-08-25,6.5,1,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0.13,0,0,0,0,0.07,0.3,0.07,0,0.43,0,1,0,0,0,0,0,0,0.27,0,0,0.03,0,0.4,0,0.2,0.1,0,0.97,0,0,0.03,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_2_5_23","South_Puget_Sound",1,"Ketron_Island",2,5,"inshore",47.167661,-122.63057,2023,2023-08-25,4,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0.03,0.03,0,0,0.07,0.27,0.07,0,0.53,0,0.27,0.73,0,0,0,0,0,0.57,0,0,0,0,0.23,0,0.17,0.03,0,0.37,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_2_6_23","South_Puget_Sound",1,"Ketron_Island",2,6,"inshore",47.167661,-122.63057,2023,2023-08-25,5.5,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.13,0,0.33,0,0.17,0.83,0,0,0,0,0,0.37,0,0,0.2,0,0.07,0,0.1,0.27,0,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_2_1_22","South_Puget_Sound",1,"Ketron_Island",2,1,"offshore",47.167661,-122.63057,2022,2022-09-18,12,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0.03,0,0,0,0,0.63,0,0,0.33,0,0,1,0,0,0,0,0,0.27,0,0,0.03,0,0.17,0,0.53,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_2_2_22","South_Puget_Sound",1,"Ketron_Island",2,2,"offshore",47.167661,-122.63057,2022,2022-09-18,12,6,0,0,0,0,2,0,0,0,127,0,0,0,0,0,0,0,0.33,0,0.07,0,0,0.37,0,0,0.23,0,0,0.97,0.03,0,0,0,0,0.33,0.03,0,0.13,0,0.23,0.03,0.23,0,0,0.67,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_2_3_22","South_Puget_Sound",1,"Ketron_Island",2,3,"offshore",47.167661,-122.63057,2022,2022-09-18,11.5,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0.33,0,0,0,0,0.63,0,0,0.03,0,1,0,0,0,0,0,0,0.1,0,0,0.03,0,0,0,0.87,0,0,0.23,0,0.03,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_2_4_22","South_Puget_Sound",1,"Ketron_Island",2,4,"inshore",47.167661,-122.63057,2022,2022-09-18,10.5,1,0,0,0,0,0,0,0,1,150,0,0,0,0,0,0,0,0.2,0,0.17,0,0,0.2,0,0,0.43,0,0.6,0.4,0,0,0,0,0,0.5,0,0,0.07,0,0.2,0,0.23,0,0,0.83,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_2_5_22","South_Puget_Sound",1,"Ketron_Island",2,5,"inshore",47.167661,-122.63057,2022,2022-09-18,16.5,1,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0.03,0,0,0,0,0.83,0.13,0,0,0,0.9,0.1,0,0,0,0,0,0.27,0,0,0,0,0.1,0,0.6,0.03,0,0.6,0,0,0.03,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_2_6_22","South_Puget_Sound",1,"Ketron_Island",2,6,"inshore",47.167661,-122.63057,2022,2022-09-18,8,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0.1,0,0,0.13,0,0.6,0.03,0,0.13,0,0.5,0.5,0,0,0,0,0,0.43,0,0,0.07,0,0.1,0.03,0.3,0.07,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_1_25","South_Puget_Sound",1,"Squaxin_Island",3,1,"offshore",47.16767,-122.895667,2025,2025-07-15,7.5,503,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0.07,0,0.17,0.23,0.1,0,0,0.33,0.03,0,0.07,0,0.83,0.17,0,0,0,0,0,0.47,0,0,0.2,0,0,0.03,0.17,0.13,0.47,0,0,0,0.33,0,0,0,4,0,0,0,0,0,0,0,0,0,5,2,1,2,0,9,0,0,223,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0
"1_3_2_25","South_Puget_Sound",1,"Squaxin_Island",3,2,"offshore",47.16767,-122.895667,2025,2025-07-15,8.5,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0.57,0.1,0,0.03,0,0.93,0.07,0,0,0,0,0,0.23,0,0,0.07,0,0.1,0.03,0.03,0.53,0.8,0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,9,0,0,151,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_3_25","South_Puget_Sound",1,"Squaxin_Island",3,3,"offshore",47.16767,-122.895667,2025,2025-07-15,10,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0.37,0.1,0,0.1,0,0.53,0.47,0,0,0,0.03,0,0.27,0,0,0.23,0,0.13,0,0.17,0.17,0.37,0,0,0,0.1,0,0,0,10,0,0,0,0,0,0,0,0,0,8,3,1,0,0,13,4,6,764,0,2,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,40,0,0,10,0,0,0,0,0,0,0,0
"1_3_4_25","South_Puget_Sound",1,"Squaxin_Island",3,4,"inshore",47.16767,-122.895667,2025,2025-07-15,4,414,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0.27,0,0.17,0.03,0,0.33,0.2,0,0,0,1,0,0,0,0,0,0,0.53,0,0,0.1,0,0.03,0,0.1,0.23,0.83,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,0,0,3,0,0,46,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,475,0,0,3,0,0,0,0,0,0,0,0
"1_3_5_25","South_Puget_Sound",1,"Squaxin_Island",3,5,"inshore",47.16767,-122.895667,2025,2025-07-15,2.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.9,0,0,0.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.93,0.03,0.03,0,0.03,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,0,0,260,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_6_25","South_Puget_Sound",1,"Squaxin_Island",3,6,"inshore",47.16767,-122.895667,2025,2025-07-15,2,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.07,0,0.7,0.1,0,0.07,0,0.97,0.03,0,0,0,0,0,0.17,0,0,0.1,0,0,0,0.2,0.53,0.37,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,1,0,0,6,1,1,89,0,0,0,0,0,0,1,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_1_24","South_Puget_Sound",1,"Squaxin_Island",3,1,"offshore",47.16767,-122.895667,2024,2024-07-16,4.5,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.07,0,0,0.7,0,0,0.13,0,1,0,0,0,0,0.13,0,0.23,0,0,0.03,0,0,0,0.53,0.07,0.73,0,0.03,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,617,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_2_24","South_Puget_Sound",1,"Squaxin_Island",3,2,"offshore",47.16767,-122.895667,2024,2024-07-16,7,96,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0.33,0,0.93,0.07,0,0,0,0,0,0.2,0,0,0.23,0,0,0,0.13,0.43,0.53,0.33,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,2,1,8,267,0,0,0,0,0,0,2,13,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_3_24","South_Puget_Sound",1,"Squaxin_Island",3,3,"offshore",47.16767,-122.895667,2024,2024-07-16,6,37,0,0,0,0,0,0,0,0,26,0,0,0,23,0,0,0,0,0,0,0.03,0,0.9,0,0,0.07,0,0.9,0.1,0,0,0,0,0,0.03,0,0,0,0,0,0,0.97,0,0,0.23,0.07,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,452,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_4_24","South_Puget_Sound",1,"Squaxin_Island",3,4,"inshore",47.16767,-122.895667,2024,2024-07-16,10.5,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0.43,0,1,0,0,0,0,0.03,0,0.43,0,0,0,0,0,0,0.07,0.47,0.9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,4,2,0,0,16,0,2,129,0,0,0,0,0,0,3,4,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_5_24","South_Puget_Sound",1,"Squaxin_Island",3,5,"inshore",47.16767,-122.895667,2024,2024-07-16,11.5,189,0,0,0,0,6,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.07,0,0.13,0,1,0,0,0,0,0,0,0.1,0,0,0.03,0,0.07,0,0.33,0.47,0.57,0.2,0,0,0.07,0,0,0,3,0,0,0,0,0,0,0,0,0,21,7,0,2,0,8,0,1,469,0,0,0,0,0,0,4,26,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"1_3_6_24","South_Puget_Sound",1,"Squaxin_Island",3,6,"inshore",47.16767,-122.895667,2024,2024-07-16,12,468,0,0,0,0,15,0,0,0,210,0,0,0,0,0,0,0,0.03,0.13,0.07,0,0,0.57,0.03,0,0.17,0,0.9,0.1,0,0,0,0,0,0.4,0,0,0.13,0,0,0,0.4,0.07,0.53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,67,8,2,0,0,11,0,7,311,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_1_23","South_Puget_Sound",1,"Squaxin_Island",3,1,"offshore",47.16767,-122.895667,2023,2023-07-11,8.5,59,0,7,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0.1,0,0.07,0,0,0.47,0.03,0,0.33,0,1,0,0,0,0,0.03,0,0.4,0,0,0.03,0,0,0,0.5,0.03,0,0.73,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,0,0,0,0,0,0,187,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_2_23","South_Puget_Sound",1,"Squaxin_Island",3,2,"offshore",47.16767,-122.895667,2023,2023-07-11,8.5,44,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0.57,0,0,0.07,0,0.2,0.03,0,0.13,0,0.93,0.07,0,0,0,0,0,0.03,0,0,0.03,0,0.23,0,0.13,0.57,0,0.63,0.07,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,187,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"1_3_3_23","South_Puget_Sound",1,"Squaxin_Island",3,3,"offshore",47.16767,-122.895667,2023,2023-07-11,5.5,3,0,0,0,0,0,0,0,0,14,0,0,0,20,0,0,0,0.03,0,0,0.23,0,0.53,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.03,0,0.03,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,250,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_4_23","South_Puget_Sound",1,"Squaxin_Island",3,4,"inshore",47.16767,-122.895667,2023,2023-07-11,12.5,57,0,0,0,0,0,0,0,0,125,0,0,0,6,0,0,0,0.8,0,0,0,0.03,0.13,0.03,0,0,0,0.73,0.27,0,0,0,0,0,0,0,0,0.1,0,0.3,0,0,0.6,0,0.87,0,0,0.03,0,0,0,3,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,0,0,114,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1_3_5_23","South_Puget_Sound",1,"Squaxin_Island",3,5,"inshore",47.16767,-122.895667,2023,2023-07-11,15.5,129,0,1,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0.03,0.03,0.07,0,0.1,0.5,0.03,0,0.23,0,1,0,0,0,0,0.03,0,0.4,0,0,0,0,0,0,0.13,0.43,0,0.93,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,4,0,0,100,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_6_23","South_Puget_Sound",1,"Squaxin_Island",3,6,"inshore",47.16767,-122.895667,2023,2023-07-11,13,197,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0.1,0.03,0.03,0,0.07,0.47,0.1,0,0.2,0,0.93,0.07,0,0,0,0.1,0,0.47,0,0,0.07,0,0.03,0,0.3,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,16,0,0,426,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_1_22","South_Puget_Sound",1,"Squaxin_Island",3,1,"offshore",47.16767,-122.895667,2022,2022-07-07,6,81,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.07,0,0,0.63,0.03,0,0.27,0,0.9,0.1,0,0,0,0,0,0.3,0,0,0.1,0,0,0,0.5,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_2_22","South_Puget_Sound",1,"Squaxin_Island",3,2,"offshore",47.16767,-122.895667,2022,2022-07-07,5.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.8,0.03,0,0.1,0,0.93,0.07,0,0,0,0,0,0.23,0,0,0.13,0.03,0,0.03,0.47,0.1,0,0.53,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_3_22","South_Puget_Sound",1,"Squaxin_Island",3,3,"offshore",47.16767,-122.895667,2022,2022-07-07,5,24,0,2,0,0,5,0,0,0,2,0,0,0,4,0,0,0,0,0,0.03,0,0,0.87,0,0,0.1,0,1,0,0,0,0,0,0,0.07,0,0,0.07,0,0,0,0.8,0.07,0,0.5,0.1,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_4_22","South_Puget_Sound",1,"Squaxin_Island",3,4,"inshore",47.16767,-122.895667,2022,2022-07-07,10,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03,0.03,0,0,0.57,0.13,0,0.23,0,0.73,0.27,0,0,0,0,0,0.4,0.03,0,0.03,0.07,0,0.03,0.4,0.03,0,0.73,0,0,0.2,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_5_22","South_Puget_Sound",1,"Squaxin_Island",3,5,"inshore",47.16767,-122.895667,2022,2022-07-07,16,78,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.83,0.03,0,0.07,0,0.9,0.1,0,0,0,0,0,0.37,0,0,0,0,0,0,0.6,0.03,0,0.7,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_6_22","South_Puget_Sound",1,"Squaxin_Island",3,6,"inshore",47.16767,-122.895667,2022,2022-07-07,10,43,0,0,0,0,23,0,0,0,9,0,0,0,0,0,0,0,0,0.03,0.03,0,0,0.6,0.03,0,0.3,0,0.87,0.13,0,0,0,0,0,0.43,0,0,0,0,0,0,0.57,0,0,0.73,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1_3_1_21","South_Puget_Sound",1,"Squaxin_Island",3,1,"offshore",47.16767,-122.895667,2021,2021-07-07,8,4,0,24,0,0,2,0,0,0,177,0,0,0,2,0,0,0,0,0.03,0,0,0.07,0.77,0.03,0,0.1,0,0.67,0.33,0,0,0,0,0,0.29,0,0,0.21,0,0,0,0.43,0.07,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_3_2_21","South_Puget_Sound",1,"Squaxin_Island",3,2,"offshore",47.16767,-122.895667,2021,2021-07-07,8,8,0,20,0,0,2,0,0,0,385,0,0,0,6,0,0,0,0,0,0,0,0.03,0.77,0.07,0,0.13,0,0.87,0.13,0,0,0,0,0,0.17,0,0,0.47,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
