"key","basin","basin_id","site","site_id","transect","depth_zone","latitude","longitude","year","date","depth_ft","bat_star","blood_star","blue_striped_sun_star","california_sea_cucumber","dawsons_sun_star","dungeness_crab","giant_pacific_octopus","giant_spined_star","green_crab","green_pallid_urchin","gumboot_chiton","hairy_triton","kelp_crab","kelp_crab_juv","large_anemone","leather_star","mottled_star","ochre_star","orange_cucumber","piddock_clam","pinto_abalone","plumose_anemone","purple_urchin","rainbow_star","red_urchin","rock_crab","rock_scallop","short_spined_star","slender_crab","sunflower_star","flat_abalone","masking_crab","red_abalone"
"1_5_1_24","South_Puget_Sound",1,"Titlow_Beach",5,1,"offshore",47.246982,-122.555038,2024,"2024-07-11",28,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1_5_2_24","South_Puget_Sound",1,"Titlow_Beach",5,2,"offshore",47.246982,-122.555038,2024,"2024-07-11",27,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,6,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1_5_3_24","South_Puget_Sound",1,"Titlow_Beach",5,3,"offshore",47.246982,-122.555038,2024,"2024-07-11",34.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1_5_4_24","South_Puget_Sound",1,"Titlow_Beach",5,4,"inshore",47.246982,-122.555038,2024,"2024-07-11",19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"1_5_5_24","South_Puget_Sound",1,"Titlow_Beach",5,5,"inshore",47.246982,-122.555038,2024,"2024-07-11",14,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,3,9,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
"1_5_6_24","South_Puget_Sound",1,"Titlow_Beach",5,6,"inshore",47.246982,-122.555038,2024,"2024-07-11",11,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_5_1_23","South_Puget_Sound",1,"Titlow_Beach",5,1,"offshore",47.246982,-122.555038,2023,"2023-07-23",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1_5_2_23","South_Puget_Sound",1,"Titlow_Beach",5,2,"offshore",47.246982,-122.555038,2023,"2023-07-23",26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_5_3_23","South_Puget_Sound",1,"Titlow_Beach",5,3,"offshore",47.246982,-122.555038,2023,"2023-07-23",26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1_5_4_23","South_Puget_Sound",1,"Titlow_Beach",5,4,"inshore",47.246982,-122.555038,2023,"2023-07-23",15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
"1_5_5_23","South_Puget_Sound",1,"Titlow_Beach",5,5,"inshore",47.246982,-122.555038,2023,"2023-07-23",17.5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1_5_6_23","South_Puget_Sound",1,"Titlow_Beach",5,6,"inshore",47.246982,-122.555038,2023,"2023-07-23",12,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"2_6_1_25","Central_Puget_Sound",2,"Salmon_Beach",6,1,"offshore",47.296017,-122.53165,2025,"2025-08-20",12.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_6_2_25","Central_Puget_Sound",2,"Salmon_Beach",6,2,"offshore",47.296017,-122.53165,2025,"2025-08-20",12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_6_3_25","Central_Puget_Sound",2,"Salmon_Beach",6,3,"offshore",47.296017,-122.53165,2025,"2025-08-20",12,0,0,0,1,0,0,0,0,0,0,2,0,2,0,1,10,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2_6_4_25","Central_Puget_Sound",2,"Salmon_Beach",6,4,"inshore",47.296017,-122.53165,2025,"2025-08-20",18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_6_5_25","Central_Puget_Sound",2,"Salmon_Beach",6,5,"inshore",47.296017,-122.53165,2025,"2025-08-20",21.5,0,0,0,0,0,0,0,0,0,1,4,0,9,3,0,22,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_6_6_25","Central_Puget_Sound",2,"Salmon_Beach",6,6,"inshore",47.296017,-122.53165,2025,"2025-08-20",18.5,0,0,0,2,0,0,0,0,0,0,8,1,1,0,1,11,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_6_1_24","Central_Puget_Sound",2,"Salmon_Beach",6,1,"offshore",47.296017,-122.53165,2024,"2024-08-14",11,0,0,0,0,0,0,0,0,0,4,6,0,4,2,0,25,3,0,68,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2_6_2_24","Central_Puget_Sound",2,"Salmon_Beach",6,2,"offshore",47.296017,-122.53165,2024,"2024-08-14",12,0,0,0,2,0,0,0,0,0,5,2,0,3,0,0,31,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_6_3_24","Central_Puget_Sound",2,"Salmon_Beach",6,3,"offshore",47.296017,-122.53165,2024,"2024-08-14",12.5,0,0,0,1,0,0,0,0,0,0,3,0,2,1,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_6_4_24","Central_Puget_Sound",2,"Salmon_Beach",6,4,"inshore",47.296017,-122.53165,2024,"2024-08-14",18,0,3,0,0,0,0,0,0,0,6,2,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_6_5_24","Central_Puget_Sound",2,"Salmon_Beach",6,5,"inshore",47.296017,-122.53165,2024,"2024-08-14",18.5,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,5,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"2_6_6_24","Central_Puget_Sound",2,"Salmon_Beach",6,6,"inshore",47.296017,-122.53165,2024,"2024-08-14",17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_6_1_23","Central_Puget_Sound",2,"Salmon_Beach",6,1,"offshore",47.296017,-122.53165,2023,"2023-08-08",9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_6_2_23","Central_Puget_Sound",2,"Salmon_Beach",6,2,"offshore",47.296017,-122.53165,2023,"2023-08-08",10,0,0,0,0,0,0,0,0,0,23,2,0,6,3,3,11,4,0,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0
"2_6_3_23","Central_Puget_Sound",2,"Salmon_Beach",6,3,"offshore",47.296017,-122.53165,2023,"2023-08-08",11,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_6_4_23","Central_Puget_Sound",2,"Salmon_Beach",6,4,"inshore",47.296017,-122.53165,2023,"2023-08-08",19,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
"2_6_5_23","Central_Puget_Sound",2,"Salmon_Beach",6,5,"inshore",47.296017,-122.53165,2023,"2023-08-08",23,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"2_6_6_23","Central_Puget_Sound",2,"Salmon_Beach",6,6,"inshore",47.296017,-122.53165,2023,"2023-08-08",19.5,0,0,0,0,0,0,0,0,0,11,2,0,8,0,0,21,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"2_7_1_25","Central_Puget_Sound",2,"Owen_Beach",7,1,"offshore",47.31752,-122.53389,2025,"2025-06-30",35.5,0,1,0,4,0,0,0,0,0,0,0,0,3,0,0,5,9,0,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_7_2_25","Central_Puget_Sound",2,"Owen_Beach",7,2,"offshore",47.31752,-122.53389,2025,"2025-06-30",31.5,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,14,2,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0
"2_7_3_25","Central_Puget_Sound",2,"Owen_Beach",7,3,"offshore",47.31752,-122.53389,2025,"2025-06-30",34,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2_7_4_25","Central_Puget_Sound",2,"Owen_Beach",7,4,"inshore",47.31752,-122.53389,2025,"2025-06-30",17.5,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,7,0,0,0,7,0,2,0,0,0,1,0,0,0,0,0,0,0
"2_7_5_25","Central_Puget_Sound",2,"Owen_Beach",7,5,"inshore",47.31752,-122.53389,2025,"2025-06-30",12,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,12,6,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
"2_7_6_25","Central_Puget_Sound",2,"Owen_Beach",7,6,"inshore",47.31752,-122.53389,2025,"2025-06-30",19.5,0,0,0,0,0,0,0,0,0,0,2,0,5,5,0,9,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"2_7_1_24","Central_Puget_Sound",2,"Owen_Beach",7,1,"offshore",47.31752,-122.53389,2024,"2024-06-11",36,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_7_2_24","Central_Puget_Sound",2,"Owen_Beach",7,2,"offshore",47.31752,-122.53389,2024,"2024-06-11",41,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2_7_3_24","Central_Puget_Sound",2,"Owen_Beach",7,3,"offshore",47.31752,-122.53389,2024,"2024-06-11",32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"2_7_4_24","Central_Puget_Sound",2,"Owen_Beach",7,4,"inshore",47.31752,-122.53389,2024,"2024-06-11",15.5,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,7,3,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0
"2_7_5_24","Central_Puget_Sound",2,"Owen_Beach",7,5,"inshore",47.31752,-122.53389,2024,"2024-06-11",13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
"2_7_6_24","Central_Puget_Sound",2,"Owen_Beach",7,6,"inshore",47.31752,-122.53389,2024,"2024-06-11",13,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,8,2,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0
"2_7_1_23","Central_Puget_Sound",2,"Owen_Beach",7,1,"offshore",47.31752,-122.53389,2023,"2023-07-10",26,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,10,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"2_7_2_23","Central_Puget_Sound",2,"Owen_Beach",7,2,"offshore",47.31752,-122.53389,2023,"2023-07-10",33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,3,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"2_7_3_23","Central_Puget_Sound",2,"Owen_Beach",7,3,"offshore",47.31752,-122.53389,2023,"2023-07-10",25.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_7_4_23","Central_Puget_Sound",2,"Owen_Beach",7,4,"inshore",47.31752,-122.53389,2023,"2023-07-10",11.5,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_7_5_23","Central_Puget_Sound",2,"Owen_Beach",7,5,"inshore",47.31752,-122.53389,2023,"2023-07-10",9.5,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2_7_6_23","Central_Puget_Sound",2,"Owen_Beach",7,6,"inshore",47.31752,-122.53389,2023,"2023-07-10",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_8_1_25","Central_Puget_Sound",2,"Point_Dalco",8,1,"offshore",47.333519,-122.519126,2025,"2025-07-20",26,0,0,0,18,0,0,0,0,0,491,23,0,1,0,0,14,39,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_8_2_25","Central_Puget_Sound",2,"Point_Dalco",8,2,"offshore",47.333519,-122.519126,2025,"2025-07-20",27,0,1,0,6,0,0,0,0,0,960,17,0,0,0,0,19,4,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_8_3_25","Central_Puget_Sound",2,"Point_Dalco",8,3,"offshore",47.333519,-122.519126,2025,"2025-07-20",24.5,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,23,20,0,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2_8_4_25","Central_Puget_Sound",2,"Point_Dalco",8,4,"inshore",47.333519,-122.519126,2025,"2025-07-20",10.5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,7,8,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2_8_5_25","Central_Puget_Sound",2,"Point_Dalco",8,5,"inshore",47.333519,-122.519126,2025,"2025-07-20",10.5,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,6,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
"2_8_6_25","Central_Puget_Sound",2,"Point_Dalco",8,6,"inshore",47.333519,-122.519126,2025,"2025-07-20",11.5,0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,5,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"2_8_1_24","Central_Puget_Sound",2,"Point_Dalco",8,1,"offshore",47.333519,-122.519126,2024,"2024-07-14",24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,12,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0
"2_8_2_24","Central_Puget_Sound",2,"Point_Dalco",8,2,"offshore",47.333519,-122.519126,2024,"2024-07-14",24.5,0,0,0,18,0,0,0,0,0,300,4,0,2,0,0,20,10,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_8_3_24","Central_Puget_Sound",2,"Point_Dalco",8,3,"offshore",47.333519,-122.519126,2024,"2024-07-14",26,0,0,0,0,0,0,0,0,0,202,5,0,0,0,0,9,2,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_8_4_24","Central_Puget_Sound",2,"Point_Dalco",8,4,"inshore",47.333519,-122.519126,2024,"2024-07-14",12,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,8,9,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_8_5_24","Central_Puget_Sound",2,"Point_Dalco",8,5,"inshore",47.333519,-122.519126,2024,"2024-07-14",11,0,0,0,0,0,0,0,0,0,0,4,2,11,0,0,7,5,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"2_8_6_24","Central_Puget_Sound",2,"Point_Dalco",8,6,"inshore",47.333519,-122.519126,2024,"2024-07-14",14.5,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,6,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_8_1_23","Central_Puget_Sound",2,"Point_Dalco",8,1,"offshore",47.333519,-122.519126,2023,"2023-07-09",12,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,8,10,0,0,50,0,0,0,0,0,4,0,0,0,0,0,0,0
"2_8_2_23","Central_Puget_Sound",2,"Point_Dalco",8,2,"offshore",47.333519,-122.519126,2023,"2023-07-09",14.5,0,1,0,0,0,0,0,0,0,38,0,3,1,0,0,66,16,0,8,0,0,0,0,0,0,2,0,0,1,0,0,0,0
"2_8_3_23","Central_Puget_Sound",2,"Point_Dalco",8,3,"offshore",47.333519,-122.519126,2023,"2023-07-09",21.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2_8_4_23","Central_Puget_Sound",2,"Point_Dalco",8,4,"inshore",47.333519,-122.519126,2023,"2023-07-09",4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0
"2_8_5_23","Central_Puget_Sound",2,"Point_Dalco",8,5,"inshore",47.333519,-122.519126,2023,"2023-07-09",5.5,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,7,0,0,0,1,0,0,0,0,0,37,0,0,0,0,0,0,0
"2_8_6_23","Central_Puget_Sound",2,"Point_Dalco",8,6,"inshore",47.333519,-122.519126,2023,"2023-07-09",4.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,11,0,0,0,0,0,39,0,0,0,0,0,0,0
"2_9_1_25","Central_Puget_Sound",2,"Saltwater_State_Park",9,1,"offshore",47.373282,-122.327981,2025,"2025-08-17",48,0,0,0,2,0,0,0,0,0,1,0,0,3,0,1,0,3,0,0,0,0,37,0,0,0,1,1,0,0,0,0,0,0
"2_9_2_25","Central_Puget_Sound",2,"Saltwater_State_Park",9,2,"offshore",47.373282,-122.327981,2025,"2025-08-17",51.5,0,0,0,24,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0
"2_9_3_25","Central_Puget_Sound",2,"Saltwater_State_Park",9,3,"offshore",47.373282,-122.327981,2025,"2025-08-17",34,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,24,0,0,0,2,0,0,0,0,0,0,0
"2_9_4_25","Central_Puget_Sound",2,"Saltwater_State_Park",9,4,"inshore",47.373282,-122.327981,2025,"2025-08-17",32.5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0
"2_9_5_25","Central_Puget_Sound",2,"Saltwater_State_Park",9,5,"inshore",47.373282,-122.327981,2025,"2025-08-17",17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2_9_6_25","Central_Puget_Sound",2,"Saltwater_State_Park",9,6,"inshore",47.373282,-122.327981,2025,"2025-08-17",17.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_9_1_24","Central_Puget_Sound",2,"Saltwater_State_Park",9,1,"offshore",47.373282,-122.327981,2024,"2024-08-17",53,0,0,1,26,0,0,0,0,0,0,0,0,0,1,0,0,23,0,4,0,0,43,0,0,0,3,0,0,0,0,0,0,0
"2_9_2_24","Central_Puget_Sound",2,"Saltwater_State_Park",9,2,"offshore",47.373282,-122.327981,2024,"2024-08-17",52.5,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,0,20,0,2,0,0,57,0,0,0,1,0,0,0,0,0,0,0
"2_9_3_24","Central_Puget_Sound",2,"Saltwater_State_Park",9,3,"offshore",47.373282,-122.327981,2024,"2024-08-17",41.5,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,0,0,11,0,0,0,1,0,0,0,0,0,0,0
"2_9_4_24","Central_Puget_Sound",2,"Saltwater_State_Park",9,4,"inshore",47.373282,-122.327981,2024,"2024-08-17",25,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
"2_9_5_24","Central_Puget_Sound",2,"Saltwater_State_Park",9,5,"inshore",47.373282,-122.327981,2024,"2024-08-17",24,0,0,0,27,0,0,0,0,0,0,0,0,0,0,2,0,11,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0
"2_9_6_24","Central_Puget_Sound",2,"Saltwater_State_Park",9,6,"inshore",47.373282,-122.327981,2024,"2024-08-17",30.5,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"2_9_1_23","Central_Puget_Sound",2,"Saltwater_State_Park",9,1,"offshore",47.373282,-122.327981,2023,"2023-08-13",47,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
"2_9_2_23","Central_Puget_Sound",2,"Saltwater_State_Park",9,2,"offshore",47.373282,-122.327981,2023,"2023-08-13",53.5,0,0,0,29,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0
"2_9_3_23","Central_Puget_Sound",2,"Saltwater_State_Park",9,3,"offshore",47.373282,-122.327981,2023,"2023-08-13",34,0,0,0,25,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0
"2_9_4_23","Central_Puget_Sound",2,"Saltwater_State_Park",9,4,"inshore",47.373282,-122.327981,2023,"2023-08-13",62,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,14,0,1,0,0,42,0,0,0,1,0,0,0,0,0,0,0
"2_9_5_23","Central_Puget_Sound",2,"Saltwater_State_Park",9,5,"inshore",47.373282,-122.327981,2023,"2023-08-13",19.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2_9_6_23","Central_Puget_Sound",2,"Saltwater_State_Park",9,6,"inshore",47.373282,-122.327981,2023,"2023-08-13",17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3_10_1_25","Hood_Canal",3,"Sund_Rock",10,1,"offshore",47.435996,-123.12022,2025,"2025-06-13",53.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
"3_10_2_25","Hood_Canal",3,"Sund_Rock",10,2,"offshore",47.435996,-123.12022,2025,"2025-06-13",52,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0
"3_10_3_25","Hood_Canal",3,"Sund_Rock",10,3,"offshore",47.435996,-123.12022,2025,"2025-06-13",40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,6,0,14,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"3_10_4_25","Hood_Canal",3,"Sund_Rock",10,4,"inshore",47.435996,-123.12022,2025,"2025-06-13",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,29,0,0,11,0,0,0,1,0,0,0,0,0,0,0
"3_10_5_25","Hood_Canal",3,"Sund_Rock",10,5,"inshore",47.435996,-123.12022,2025,"2025-06-13",29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0
"3_10_6_25","Hood_Canal",3,"Sund_Rock",10,6,"inshore",47.435996,-123.12022,2025,"2025-06-13",25,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0,101,0,0,0,2,0,0,0,0,0,0,0
"3_10_1_24","Hood_Canal",3,"Sund_Rock",10,1,"offshore",47.435996,-123.12022,2024,"2024-06-07",54,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,13,0,0,0,2,1,0,0,0,0,0,0
"3_10_2_24","Hood_Canal",3,"Sund_Rock",10,2,"offshore",47.435996,-123.12022,2024,"2024-06-07",53.5,0,1,0,9,0,0,0,0,0,0,0,0,0,0,15,0,3,0,30,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"3_10_3_24","Hood_Canal",3,"Sund_Rock",10,3,"offshore",47.435996,-123.12022,2024,"2024-06-07",38,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,0
"3_10_4_24","Hood_Canal",3,"Sund_Rock",10,4,"inshore",47.435996,-123.12022,2024,"2024-06-07",35,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,1,2,0,30,0,0,8,0,0,0,0,1,0,0,0,0,0,0
"3_10_5_24","Hood_Canal",3,"Sund_Rock",10,5,"inshore",47.435996,-123.12022,2024,"2024-06-07",25,0,2,0,30,0,0,0,0,0,1,1,0,1,1,0,2,3,0,8,0,0,55,0,0,0,0,2,0,0,2,0,0,0
"3_10_6_24","Hood_Canal",3,"Sund_Rock",10,6,"inshore",47.435996,-123.12022,2024,"2024-06-07",24,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,19,0,0,0,1,0,0,0,0,0,0,0
"3_10_1_23","Hood_Canal",3,"Sund_Rock",10,1,"offshore",47.435996,-123.12022,2023,"2023-06-02",53.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"3_10_2_23","Hood_Canal",3,"Sund_Rock",10,2,"offshore",47.435996,-123.12022,2023,"2023-06-02",49.5,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,17,0,0,0,1,0,1,0,0,0,0,0
"3_10_3_23","Hood_Canal",3,"Sund_Rock",10,3,"offshore",47.435996,-123.12022,2023,"2023-06-02",31,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0
"3_10_4_23","Hood_Canal",3,"Sund_Rock",10,4,"inshore",47.435996,-123.12022,2023,"2023-06-02",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0
"3_10_5_23","Hood_Canal",3,"Sund_Rock",10,5,"inshore",47.435996,-123.12022,2023,"2023-06-02",26,0,0,0,46,0,0,0,0,0,11,0,0,0,0,0,2,2,0,4,0,0,147,0,0,0,1,1,0,0,3,0,0,0
"3_10_6_23","Hood_Canal",3,"Sund_Rock",10,6,"inshore",47.435996,-123.12022,2023,"2023-06-02",23,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,34,0,0,0,5,1,0,0,0,0,0,0
"3_10_1_22","Hood_Canal",3,"Sund_Rock",10,1,"offshore",47.435996,-123.12022,2022,"2022-09-17",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
"3_10_2_22","Hood_Canal",3,"Sund_Rock",10,2,"offshore",47.435996,-123.12022,2022,"2022-09-17",45.5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
